material_id,incar.ADDGRID,incar.ALGO,incar.EDIFF,incar.ENCUT,incar.IBRION,incar.ISMEAR,incar.LAECHG,incar.LASPH,incar.LORBIT,incar.LREAL,incar.LWAVE,incar.MAGMOM,incar.NSW,incar.PREC,incar.SIGMA,kpoints,potcar_spec,incar.SYSTEM,incar.NELMIN,incar.NPAR,incar.LDAU,incar.LDAUJ,incar.LDAUL,incar.LDAUPRINT,incar.LDAUTYPE,incar.LDAUU,incar.LMAXMIX,incar.EDIFFG,date,generation_style,formula,n_elements,n_sites,volume,bandgap_pbe,spacegroup
mp-4929,,Fast,0.0,520.0,2,-5,,,,Auto,True,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",200,Accurate,0.05,"[[5, 4, 3]]","[{'titel': 'PAW_PBE K_sv 06Sep2000', 'hash': '3e84f86d37f203a4fb01de36af57e430'}, {'titel': 'PAW_PBE B 06Sep2000', 'hash': '18ed2875dfa6305324cec3d7d59273ae'}, {'titel': 'PAW_PBE F 08Apr2002', 'hash': '180141c33d032bfbfff30b3bea9d23dd'}]",Rubyvaspy :: b f k,3.0,1.0,,,,,,,,,2011-05-16,Monkhorst,KBF4,3,24,350.9825,7.9432,62
mp-5449,True,Fast,0.0,700.0,2,-5,False,True,11,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",99,Accurate,0.05,"[[6, 3, 2]]","[{'titel': 'PAW_PBE Na_pv 05Jan2001', 'hash': 'c71d0ed99a871c91fccae9347860d8ba'}, {'titel': 'PAW_PBE Ti_pv 07Sep2000', 'hash': '70bc3ea8bf68f10e7e1e4721bb91972a'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,,,,,,,,,,2011-05-16,Gamma,Na2Ti6O13,3,21,263.5589,2.9374,12
mp-555874,,Fast,0.0004,520.0,2,-5,,,11,Auto,False,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.2,"[[6, 6, 4]]","[{'titel': 'PAW_PBE Li_sv 23Jan2001', 'hash': '4799bab014a83a07c654d7196c8ecfa9'}, {'titel': 'PAW_PBE As 06Sep2000', 'hash': '8005364db225a254e52cba350bedd032'}, {'titel': 'PAW_PBE S 17Jan2003', 'hash': 'd368db6899d8839859bbee4811a42a88'}]",,,1.0,False,,,,,,,,2014-02-18,Monkhorst,LiAsS2,3,8,161.5271,1.3757,9
mp-561647,True,Fast,0.0,700.0,2,-5,False,True,11,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",99,Accurate,0.05,"[[3, 3, 3]]","[{'titel': 'PAW_PBE Cs_sv 08Apr2002', 'hash': '096b53a7d80cc0086976bcda50d536e5'}, {'titel': 'PAW_PBE Te 08Apr2002', 'hash': '72719856e22fb1d3032df6f96d98a0f2'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}, {'titel': 'PAW_PBE F 08Apr2002', 'hash': '180141c33d032bfbfff30b3bea9d23dd'}]",,,,,,,,,,,,2013-12-30,Gamma,Cs2TeOF4,4,16,376.691,5.0548,63
mp-5920,,Fast,0.0,520.0,2,-5,,,,Auto,True,"[0.6, 0.6, 0.6]",200,Accurate,0.05,"[[7, 7, 7]]","[{'titel': 'PAW_PBE Li_sv 23Jan2001', 'hash': '4799bab014a83a07c654d7196c8ecfa9'}, {'titel': 'PAW_PBE Al 04Jan2001', 'hash': 'a6fd9a46aec185f4ad2acd0cbe4ae2fa'}, {'titel': 'PAW_PBE Ge_d 06Sep2000', 'hash': '648336e7599c2dd05b1ddacace0213eb'}]",Rubyvaspy :: li al ge,3.0,1.0,,,,,,,,,2011-05-12,Monkhorst,LiAlGe,3,3,54.5161,0.0869,216
mp-643776,True,Fast,0.0,700.0,2,-5,False,True,11,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",99,Accurate,0.05,"[[4, 3, 4]]","[{'titel': 'PAW_PBE Na_pv 05Jan2001', 'hash': 'c71d0ed99a871c91fccae9347860d8ba'}, {'titel': 'PAW_PBE Zn 06Sep2000', 'hash': 'e35ee27f8483a63bb68dbc236a343af3'}, {'titel': 'PAW_PBE H 15Jun2001', 'hash': 'bb43c666e3d36577264afe07669e9582'}, {'titel': 'PAW_PBE Se 06Sep2000', 'hash': '67a8804ede9f1112726e3d136978ef19'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,,,,,,,,,,2013-06-29,Gamma,Na2ZnH4(SeO5)2,5,19,217.5572,3.0597,2
mp-754357,,Fast,0.0007,520.0,2,-5,,True,11,Auto,False,"[0.6, 0.6, -5.0, 5.0, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.05,"[[5, 2, 5]]","[{'titel': 'PAW_PBE Li_sv 23Jan2001', 'hash': '4799bab014a83a07c654d7196c8ecfa9'}, {'titel': 'PAW_PBE Fe_pv 06Sep2000', 'hash': '5963411539032ec3298fa675a32c5e64'}, {'titel': 'PAW_PBE P 17Jan2003', 'hash': '7dc3393307131ae67785a0cdacb61d5f'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,,True,"[0, 0, 0, 0]","[0, 2, 0, 0]",1.0,2,"[0, 5.3, 0, 0]",4.0,-0.05,2014-02-18,Gamma,LiFePO4,4,14,176.6452,3.5687,82
mp-755149,,Fast,0.002,520.0,2,-5,,True,11,Auto,False,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 5.0, 5.0, -5.0, -5.0, -5.0, 5.0, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.05,"[[3, 3, 3]]","[{'titel': 'PAW_PBE Li_sv 23Jan2001', 'hash': '4799bab014a83a07c654d7196c8ecfa9'}, {'titel': 'PAW_PBE Ti_pv 07Sep2000', 'hash': '70bc3ea8bf68f10e7e1e4721bb91972a'}, {'titel': 'PAW_PBE Mn_pv 07Sep2000', 'hash': 'fa52f891f234d49bb4cb5ea96aae8f98'}, {'titel': 'PAW_PBE W_pv 06Sep2000', 'hash': '2a33e0d5c700640535f60ac0a12177ab'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,,True,"[0, 0, 0, 0, 0]","[0, 0, 2, 2, 0]",1.0,2,"[0, 0, 3.9, 6.2, 0]",6.0,-0.05,2014-02-17,Gamma,Li4TiMn(WO6)2,5,40,408.009,1.1048,1
mp-758949,,Fast,0.0007,520.0,2,-5,,,11,Auto,False,"[0.6, 0.6, 5, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.2,"[[4, 4, 6]]","[{'titel': 'PAW_PBE Li_sv 23Jan2001', 'hash': '4799bab014a83a07c654d7196c8ecfa9'}, {'titel': 'PAW_PBE V_pv 07Sep2000', 'hash': '7f1297a2e1d963e2a4d81b61f85e4ded'}, {'titel': 'PAW_PBE Ga_d 06Sep2000', 'hash': '1383ef2b7b4ce0e17391c6cdbd53f51b'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,2.0,True,"[0, 0, 0, 0]","[0, 2, 0, 0]",,2,"[0, 3.25, 0, 0]",,,2014-04-18,Monkhorst,Li2VGa3O8,4,14,190.3159,2.5171,1
mp-776470,,Fast,0.0014,520.0,2,-5,,,11,Auto,False,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.2,"[[2, 2, 8]]","[{'titel': 'PAW_PBE Hf_pv 06Sep2000', 'hash': 'db924de35e43bb0854948d218ecbe730'}, {'titel': 'PAW_PBE N 08Apr2002', 'hash': 'b98fd027ddebc67da4063ff2cabbc04b'}]",,,2.0,,,,,,,,,2014-02-22,Monkhorst,Hf3N4,2,28,341.2257,1.0064,62
mp-7906,,Fast,0.0,520.0,2,-5,,,,Auto,True,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 5.0]",200,Accurate,0.05,"[[6, 6, 6]]","[{'titel': 'PAW_PBE Al 04Jan2001', 'hash': 'a6fd9a46aec185f4ad2acd0cbe4ae2fa'}, {'titel': 'PAW_PBE Hg 06Sep2000', 'hash': 'c2f15dfb5fd53396c5427635e5019160'}, {'titel': 'PAW_PBE S 17Jan2003', 'hash': 'd368db6899d8839859bbee4811a42a88'}]",Rubyvaspy :: al s hg,3.0,1.0,,,,,,,,,2011-05-28,Monkhorst,Al2HgS4,3,7,163.7426,2.0184,82
mp-866473,,Fast,0.0011,520.0,2,-5,,,11,Auto,False,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.2,"[[4, 4, 2]]","[{'titel': 'PAW_PBE Ca_sv 06Sep2000', 'hash': 'eb006721e214c04b3c13146e81b3a27d'}, {'titel': 'PAW_PBE Sn_d 06Sep2000', 'hash': '849b0795e148f93113a06be8fd5f5001'}, {'titel': 'PAW_PBE S 17Jan2003', 'hash': 'd368db6899d8839859bbee4811a42a88'}]",,,2.0,,,,,,,,,2014-09-02,Monkhorst,Ca4SnS6,3,22,627.6689,2.2461,9
mp-8751,,Fast,0.0,520.0,2,-5,,,,Auto,True,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",200,Accurate,0.05,"[[7, 7, 4]]","[{'titel': 'PAW_PBE Rb_sv 06Sep2000', 'hash': 'aadc1665275b2ae1eed0dcf93c95f9ce'}, {'titel': 'PAW_PBE Li_sv 23Jan2001', 'hash': '4799bab014a83a07c654d7196c8ecfa9'}, {'titel': 'PAW_PBE S 17Jan2003', 'hash': 'd368db6899d8839859bbee4811a42a88'}]",Rubyvaspy :: li s rb,3.0,1.0,,,,,,,,,2011-05-27,Monkhorst,RbLiS,3,6,144.9398,2.7587,129
mp-998567,True,Fast,0.0,700.0,2,-5,False,True,11,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",99,Accurate,0.05,"[[3, 3, 3]]","[{'titel': 'PAW_PBE In_d 06Sep2000', 'hash': 'b87558aef4b20a3c4a008ff3e8775108'}, {'titel': 'PAW_PBE Sn_d 06Sep2000', 'hash': '849b0795e148f93113a06be8fd5f5001'}, {'titel': 'PAW_PBE Cl 17Jan2003', 'hash': '779b9901046c78fe51c5d80224642aeb'}]",,,,,,,,,,,,2016-05-15,Gamma,InSnCl3,3,10,369.2801,3.0492,148
mp-1029655,,Fast,0.0007,520.0,2,-5,,,11,Auto,False,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 5.0, 5.0, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.05,"[[4, 4, 6]]","[{'titel': 'PAW_PBE Sr_sv 07Sep2000', 'hash': 'ca6a5429c120a0ab705824386a76fe5b'}, {'titel': 'PAW_PBE W_pv 06Sep2000', 'hash': '2a33e0d5c700640535f60ac0a12177ab'}, {'titel': 'PAW_PBE N 08Apr2002', 'hash': 'b98fd027ddebc67da4063ff2cabbc04b'}]",,,2.0,,,,,,,,,2017-05-19,Gamma,Sr3WN3,3,14,297.1055,0.0192,176
mp-1029932,,Fast,0.0008,520.0,2,-5,,,11,Auto,False,"[0.6, 0.6, 0.6, 0.6, 5.0, 5.0, 5.0, 5.0, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.05,"[[4, 4, 6]]","[{'titel': 'PAW_PBE Li_sv 23Jan2001', 'hash': '4799bab014a83a07c654d7196c8ecfa9'}, {'titel': 'PAW_PBE V_pv 07Sep2000', 'hash': '7f1297a2e1d963e2a4d81b61f85e4ded'}, {'titel': 'PAW_PBE N 08Apr2002', 'hash': 'b98fd027ddebc67da4063ff2cabbc04b'}]",,,2.0,,,,,,,,,2017-05-20,Monkhorst,LiVN2,3,16,184.845,1.3146,33
mp-1191240,True,Fast,0.0,700.0,2,-5,False,True,11,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",99,Accurate,0.05,"[[4, 3, 3]]","[{'titel': 'PAW_PBE Sr_sv 07Sep2000', 'hash': 'ca6a5429c120a0ab705824386a76fe5b'}, {'titel': 'PAW_PBE Zn 06Sep2000', 'hash': 'e35ee27f8483a63bb68dbc236a343af3'}, {'titel': 'PAW_PBE Si 05Jan2001', 'hash': 'b2b0ea6feb62e7cde209616683b8f7f5'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,,,,,,,,,,2019-01-11,Gamma,Sr2ZnSi2O7,4,24,343.6194,3.9333,113
mp-1213703,True,Fast,0.0,700.0,2,-5,False,True,11,False,False,"[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]",99,Accurate,0.05,"[[4, 4, 1]]","[{'titel': 'PAW_PBE Cs_sv 08Apr2002', 'hash': '096b53a7d80cc0086976bcda50d536e5'}, {'titel': 'PAW_PBE Ca_sv 06Sep2000', 'hash': 'eb006721e214c04b3c13146e81b3a27d'}, {'titel': 'PAW_PBE Cl 17Jan2003', 'hash': '779b9901046c78fe51c5d80224642aeb'}]",,,,,,,,,,,,2019-01-12,Gamma,Cs3Ca2Cl7,3,12,422.0594,5.1855,139
mp-18786,,Fast,0.0024,520.0,2,-5,,True,11,Auto,False,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, -5.0, -5.0, 5.0, 5.0, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.05,"[[3, 3, 2]]","[{'titel': 'PAW_PBE Ca_sv 06Sep2000', 'hash': 'eb006721e214c04b3c13146e81b3a27d'}, {'titel': 'PAW_PBE Co 06Sep2000', 'hash': 'b169bca4e137294d2ab3df8cbdd09083'}, {'titel': 'PAW_PBE Si 05Jan2001', 'hash': 'b2b0ea6feb62e7cde209616683b8f7f5'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,,True,"[0, 0, 0, 0]","[0, 2, 0, 0]",1.0,2,"[0, 3.32, 0, 0]",4.0,-0.05,2013-10-04,Gamma,Ca2CoSi2O7,4,48,633.5284,3.221,113
mp-19443,,Fast,0.0004,520.0,2,-5,,,11,Auto,False,"[5, -5, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.2,"[[6, 6, 6]]","[{'titel': 'PAW_PBE W_pv 06Sep2000', 'hash': '2a33e0d5c700640535f60ac0a12177ab'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,2.0,True,"[0, 0]","[2, 0]",,2,"[6.2, 0]",,,2013-12-31,Monkhorst,WO3,2,8,115.6687,1.1508,129
mp-19885,,Normal,,520.0,2,1,,,,Auto,True,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",200,Accurate,0.2,"[[8, 5, 3]]","[{'titel': 'PAW_PBE In_d 06Sep2000', 'hash': 'b87558aef4b20a3c4a008ff3e8775108'}, {'titel': 'PAW_PBE Ga_d 06Sep2000', 'hash': '1383ef2b7b4ce0e17391c6cdbd53f51b'}, {'titel': 'PAW_PBE S 17Jan2003', 'hash': 'd368db6899d8839859bbee4811a42a88'}]",Rubyvaspy :: s ga in,3.0,1.0,,,,,,,,,2013-09-26,Monkhorst,InGaS3,3,10,234.9575,1.8944,36
mp-2068,,Fast,0.0,520.0,2,-5,,,,Auto,True,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 5.0, 5.0]",200,Accurate,0.05,"[[5, 5, 5]]","[{'titel': 'PAW_PBE Rh_pv 06Sep2000', 'hash': '44bb965748be8297f7af299a360f149b'}, {'titel': 'PAW_PBE F 08Apr2002', 'hash': '180141c33d032bfbfff30b3bea9d23dd'}]",Rubyvaspy :: f rh,3.0,1.0,,,,,,,,,2011-05-13,Monkhorst,RhF3,2,8,100.3053,0.8925,167
mp-23273,,Fast,,520.0,2,-5,,,,Auto,True,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",200,Accurate,0.05,"[[5, 5, 4]]","[{'titel': 'PAW_PBE Te 08Apr2002', 'hash': '72719856e22fb1d3032df6f96d98a0f2'}, {'titel': 'PAW_PBE I 08Apr2002', 'hash': 'f4ff16a495dd361ff5824ee61b418bb0'}]",Rubyvaspy :: te i,3.0,1.0,,,,,,,,,2013-10-01,Monkhorst,TeI,2,16,712.6559,0.8736,2
mp-24509,,Fast,,520.0,2,-5,,,,Auto,True,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 5.0, 5.0, 5.0, 5.0]",200,Accurate,0.05,"[[4, 3, 2]]","[{'titel': 'PAW_PBE Cd 06Sep2000', 'hash': '0506b2d0ac28d5fe2b5ced77a701aa86'}, {'titel': 'PAW_PBE H 15Jun2001', 'hash': 'bb43c666e3d36577264afe07669e9582'}, {'titel': 'PAW_PBE Br 06Sep2000', 'hash': '40f9594b4506684a69158c8975cfb9d6'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",Rubyvaspy :: h o br cd,3.0,1.0,,,,,,,,,2014-02-17,Monkhorst,CdH4(BrO4)2,4,60,772.2173,3.9705,19
mp-27031,,Fast,0.0011,520.0,2,-5,,True,11,Auto,False,"[0.6, 0.6, -5.0, 5.0, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.05,"[[5, 4, 2]]","[{'titel': 'PAW_PBE Li_sv 23Jan2001', 'hash': '4799bab014a83a07c654d7196c8ecfa9'}, {'titel': 'PAW_PBE Mn_pv 07Sep2000', 'hash': 'fa52f891f234d49bb4cb5ea96aae8f98'}, {'titel': 'PAW_PBE P 17Jan2003', 'hash': '7dc3393307131ae67785a0cdacb61d5f'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,,True,"[0, 0, 0, 0]","[0, 2, 0, 0]",1.0,2,"[0, 3.9, 0, 0]",4.0,-0.05,2015-02-20,Gamma,LiMnP2O7,4,22,242.753,1.0861,5
mp-27186,,Fast,0.001,520.0,2,-5,,True,11,Auto,False,"[0.6, 0.6, 0.6, 0.6, -5.0, -5.0, 5.0, 5.0, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.05,"[[4, 2, 4]]","[{'titel': 'PAW_PBE Mg_pv 06Sep2000', 'hash': 'bbcf6f81cc34a3090d483ad641178746'}, {'titel': 'PAW_PBE V_pv 07Sep2000', 'hash': '7f1297a2e1d963e2a4d81b61f85e4ded'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,,True,"[0, 0, 0]","[0, 2, 0]",1.0,2,"[0, 3.25, 0]",4.0,-0.05,2014-02-16,Monkhorst,MgVO3,3,20,290.5848,2.6968,63
mp-28486,True,Fast,0.0,700.0,2,-5,False,True,11,False,False,"[0.6, 0.6, 0.6, 0.6, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.05,"[[4, 4, 1]]","[{'titel': 'PAW_PBE Cs_sv 08Apr2002', 'hash': '096b53a7d80cc0086976bcda50d536e5'}, {'titel': 'PAW_PBE Ni_pv 06Sep2000', 'hash': '252a974c7f603c1f24e30fd36a0dba30'}, {'titel': 'PAW_PBE S 17Jan2003', 'hash': 'd368db6899d8839859bbee4811a42a88'}]",,,,,,,,,,,,2014-02-24,Gamma,Cs2Ni3S4,3,18,458.0127,0.9477,194
mp-504952,,Fast,0.0015,520.0,2,1,,,,Auto,True,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.2,"[[4, 4, 2]]","[{'titel': 'PAW_PBE In_d 06Sep2000', 'hash': 'b87558aef4b20a3c4a008ff3e8775108'}, {'titel': 'PAW_PBE Ga_d 06Sep2000', 'hash': '1383ef2b7b4ce0e17391c6cdbd53f51b'}, {'titel': 'PAW_PBE Se 06Sep2000', 'hash': '67a8804ede9f1112726e3d136978ef19'}]",,3.0,1.0,False,,,,,,,,2014-03-10,Monkhorst,InGaSe3,3,30,855.1957,1.3286,169
mp-625054,,Fast,0.0004,520.0,2,-5,,,11,Auto,False,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.2,"[[4, 4, 7]]","[{'titel': 'PAW_PBE Al 04Jan2001', 'hash': 'a6fd9a46aec185f4ad2acd0cbe4ae2fa'}, {'titel': 'PAW_PBE H 15Jun2001', 'hash': 'bb43c666e3d36577264afe07669e9582'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,2.0,,,,,,,,,2013-06-16,Monkhorst,AlHO2,3,8,66.3165,5.2866,36
mp-672186,,Fast,0.002,520.0,2,-5,,,11,Auto,False,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.2,"[[3, 3, 2]]","[{'titel': 'PAW_PBE Te 08Apr2002', 'hash': '72719856e22fb1d3032df6f96d98a0f2'}, {'titel': 'PAW_PBE S 17Jan2003', 'hash': 'd368db6899d8839859bbee4811a42a88'}, {'titel': 'PAW_PBE Cl 17Jan2003', 'hash': '779b9901046c78fe51c5d80224642aeb'}]",,,2.0,,,,,,,,,2013-10-13,Monkhorst,TeS7Cl2,3,40,1304.8387,2.2625,62
mp-753654,,Fast,0.0004,520.0,2,-5,,,11,Auto,False,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.2,"[[6, 6, 6]]","[{'titel': 'PAW_PBE Li_sv 23Jan2001', 'hash': '4799bab014a83a07c654d7196c8ecfa9'}, {'titel': 'PAW_PBE Sn_d 06Sep2000', 'hash': '849b0795e148f93113a06be8fd5f5001'}, {'titel': 'PAW_PBE P 17Jan2003', 'hash': '7dc3393307131ae67785a0cdacb61d5f'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,2.0,,,,,,,,,2014-02-14,Monkhorst,LiSnPO4,4,7,106.5641,3.0257,82
mp-755558,True,Fast,0.0,700.0,2,-5,False,True,11,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",99,Accurate,0.05,"[[3, 3, 3]]","[{'titel': 'PAW_PBE Ba_sv 06Sep2000', 'hash': 'c0477913afb63dfae3439f3534fbf0ed'}, {'titel': 'PAW_PBE La 06Sep2000', 'hash': '9b3ce03d18f7c0b40471a817ff91b287'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,,,,,,,,,,2014-03-01,Gamma,BaLa2O4,3,14,293.2836,3.7114,227
mp-7752,,Fast,0.0,520.0,2,-5,,,,Auto,True,"[0.6, 0.6, 0.6, 0.6, 0.6]",200,Accurate,0.05,"[[6, 6, 6]]","[{'titel': 'PAW_PBE Sr_sv 07Sep2000', 'hash': 'ca6a5429c120a0ab705824386a76fe5b'}, {'titel': 'PAW_PBE Sb 06Sep2000', 'hash': 'd82c022b02fc5344e85bd1909f9ee3e7'}, {'titel': 'PAW_PBE N 08Apr2002', 'hash': 'b98fd027ddebc67da4063ff2cabbc04b'}]",Rubyvaspy :: n sr sb,3.0,1.0,,,,,,,,,2011-05-27,Monkhorst,Sr3SbN,3,5,141.9098,0.2577,221
mp-8271,True,Fast,0.0,700.0,2,-5,False,True,11,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",99,Accurate,0.05,"[[3, 3, 3]]","[{'titel': 'PAW_PBE Ba_sv 06Sep2000', 'hash': 'c0477913afb63dfae3439f3534fbf0ed'}, {'titel': 'PAW_PBE Ca_sv 06Sep2000', 'hash': 'eb006721e214c04b3c13146e81b3a27d'}, {'titel': 'PAW_PBE B 06Sep2000', 'hash': '18ed2875dfa6305324cec3d7d59273ae'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,,,,,,,,,,2011-06-03,Gamma,Ba2Ca(BO2)6,4,21,274.8518,5.1325,148
