material_id,formula,diel_total_pred_n0,diel_total_ale_n0,diel_total_target
mp-531103,Y2Zr24O51,30.7128,2.6931,0.0
mp-534838,Ca10Ta3Ti4Al3(SiO5)10,16.6095,0.9524,0.0
mp-540707,Cs2Sn(GeO3)3,8.0021,0.4777,0.0
mp-540864,VBiO4,14.1619,0.7731,0.0
mp-540883,As2P2S7,6.4672,0.4835,0.0
mp-541610,GeBr2,6.3475,0.5479,0.0
mp-541790,Co(PO3)2,7.4602,0.4639,0.0
mp-541918,Na2Te4MoO12,13.7618,1.183,0.0
mp-542008,Li3Fe2(AsO4)3,10.9966,7.3851,0.0
mp-542289,HgNO3,17.6162,0.9732,0.0
mp-554274,CsMoIO6,9.7297,0.6667,0.0
mp-554326,ZrV2O7,23.2562,1.2273,0.0
mp-554429,Mn3Si(O2F)2,11.0904,0.4328,0.0
mp-554581,KSmP2S7,10.7813,0.3724,0.0
mp-554787,RbMoIO6,9.6307,0.5468,0.0
mp-554952,Te2Pb3(ClO3)2,41.0221,3.7416,0.0
mp-555084,GdWClO4,12.8682,0.4971,0.0
mp-555920,Na2SrVP2O9,7.9574,0.4243,0.0
mp-556246,La3Si2S8Cl,12.7839,0.523,0.0
mp-556514,Ni5Sn(BO5)2,12.9319,0.427,0.0
mp-556672,Sn(SeO3)2,9.7372,0.43,0.0
mp-557146,TiAs2O7,50.4179,18.5135,0.0
mp-558321,CsMo4(PO4)7,7.6748,0.4349,0.0
mp-558370,Ca3TiBe2Si2(As3O10)2,10.6725,0.518,0.0
mp-558566,Ba5Er2ZrAl2O13,22.0984,1.6559,0.0
mp-558841,FeP2HO7,7.2769,1.002,0.0
mp-559482,Ti2Bi2O7,25.2714,1.2154,0.0
mp-559600,LiMo2AsO9,8.9156,0.689,0.0
mp-559747,La2Ti2SiO9,30.0733,3.0193,0.0
mp-560523,La3Si2S8Br,12.8546,0.5079,0.0
mp-560545,Na2Ca(AsO3)4,9.8602,0.4323,0.0
mp-560586,RbTi2(PO4)3,14.4156,1.0454,0.0
mp-560642,Na3SbP2O9,7.4935,0.5243,0.0
mp-560959,KTl2MoF6,23.1702,1.2739,0.0
mp-561130,Na3GaS3,10.9753,0.3185,0.0
mp-561255,ZnBi6P2(O7F)2,24.4921,1.1235,0.0
mp-561586,CsLaS2,13.4236,0.3908,0.0
mp-561705,ZnCoTeBr2O3,9.3853,0.502,0.0
mp-562339,Co3P2H2O9,6.7653,0.5329,0.0
mp-562767,Cs2Te(MoO4)3,23.6239,3.349,0.0
mp-562836,SmCoSe2ClO6,13.9791,0.9875,0.0
mp-567568,SrCa2WN4,14.2142,0.3147,0.0
mp-568896,La(AlBr4)3,13.2758,1.2974,0.0
mp-569085,Li6Br3N,12.1986,0.4023,0.0
mp-570520,ZrHg3(SeCl3)2,10.6941,0.9288,0.0
mp-571248,Cs2NaAu3(CN)6,13.9713,0.3621,0.0
mp-571465,PbIBr,31.4698,1.2479,0.0
mp-571511,HgH10C3Br3N,4.3702,0.3816,0.0
mp-572404,Cs3NdCr3O12,9.2115,0.3693,0.0
mp-572430,BaCr2O7,9.0614,0.475,0.0
mp-572877,Co5Se4(ClO6)2,11.9094,1.1081,0.0
mp-581922,CsMo3Br3Cl4,6.9665,0.356,0.0
mp-583853,LiCrPO4,6.675,0.3506,0.0
mp-5945,MnSiO3,9.119,0.3678,0.0
mp-607454,AlC3(NCl2)3,4.7851,0.2822,0.0
mp-6125,RbTi2(PO4)3,10.1221,0.5096,0.0
mp-618807,KSb(MoO4)2,9.3504,0.5485,0.0
mp-624218,P3SN4Cl5O,4.2227,0.2892,0.0
mp-6316,Er4Si2S3O7,16.0323,0.7298,0.0
mp-637206,AlBiSeCl4,14.1093,0.7822,0.0
mp-6671,Sm4Si2S3O7,16.2606,0.7166,0.0
mp-6672,Ca3Fe2(SiO4)3,8.9507,0.2881,0.0
mp-672248,TaAsPCl13,3.3779,0.7282,0.0
mp-675524,CsPbCl3,16.5681,0.6173,0.0
mp-6757,Ho4Si2S3O7,15.9518,0.7181,0.0
mp-676598,TlPbCl3,19.9928,1.0428,0.0
mp-677262,KInI4,20.1953,1.6587,0.0
mp-680674,Cs3Bi2Br9,15.574,0.7491,0.0
mp-684052,LiSn6P7O24,11.6172,2.2829,0.0
mp-694992,CoP2H18(NF2)6,7.4522,0.3475,0.0
mp-695062,Ca3Zr2Fe2SiO12,19.6363,0.8932,0.0
mp-695308,CaGdTh(PO4)3,13.8414,0.6513,0.0
mp-696441,Li2Cr2H4O9,8.6414,0.5819,0.0
mp-697882,K2ZnCr4(HO4)4,10.5716,0.7341,0.0
mp-699575,CoSiO3,8.2291,0.357,0.0
mp-703316,LaMg2H7,13.3987,0.4175,0.0
mp-704114,VBi(PbO3)2,35.908,1.1958,0.0
mp-704544,ThV2O7,15.0066,0.6974,0.0
mp-7260,P4S5,4.2637,0.396,0.0
mp-744184,TbFeGe2O7,12.4253,0.6465,0.0
mp-744347,RbVH4(OF2)2,6.6545,0.2962,0.0
mp-752676,TiBi2O5,40.2813,7.6628,0.0
mp-752990,Li3VO3F2,13.1135,1.2048,0.0
mp-753478,BiOF,25.3155,1.9296,0.0
mp-753727,Y3I7O,14.8832,0.5392,0.0
mp-753797,LiVSiO4,8.8052,0.5386,0.0
mp-753865,LiVP2HO7,7.7722,0.7048,0.0
mp-753942,BaY3Br11,11.3949,0.3591,0.0
mp-754152,YBiO3,21.985,0.8152,0.0
mp-754300,HoBiO3,22.1938,0.8943,0.0
mp-754302,Dy2Zr2O7,29.7214,1.6026,0.0
mp-754415,Tb3NbO7,40.4604,5.8193,0.0
mp-754472,HoCuO2,12.1885,0.4549,0.0
mp-754559,Li4Fe3OF11,7.4234,0.4335,0.0
mp-754636,ErBiO3,21.8034,0.8747,0.0
mp-754744,LiMnBO3,8.6663,0.3752,0.0
mp-754832,Li3Co5OF11,8.4296,0.2911,0.0
mp-754950,LiMnBO3,8.6663,0.3752,0.0
mp-755216,TmBiO3,22.1971,0.917,0.0
mp-755374,Sm2TeO6,11.6927,0.3921,0.0
mp-755901,Sm3NbO7,30.4419,2.9165,0.0
mp-755943,CaPbI4,13.6892,0.496,0.0
mp-756135,Tb3NbO7,27.7725,2.4521,0.0
mp-756637,Ba3GeO5,13.25,0.4668,0.0
mp-756790,K3CoPCO7,9.2068,0.3179,0.0
mp-756847,Li6VFeP2(CO7)2,10.0134,0.825,0.0
mp-756984,LiFeSiO4,7.6791,0.3867,0.0
mp-756985,Li2VSn(PO4)2,18.5108,1.9638,0.0
mp-757040,LiCrPO4,6.6545,0.4262,0.0
mp-757106,LiSnPO4,12.0585,1.4976,0.0
mp-757250,Li2Mn(SiO3)2,7.129,0.5313,0.0
mp-757303,Mg17(As3O16)2,8.9656,0.6187,0.0
mp-757313,Li4V(PO4)2,5.4904,0.4224,0.0
mp-757544,LiFeSiO4,6.6125,0.5687,0.0
mp-757650,LiCoPO4,10.557,0.7258,0.0
mp-757737,Li2Co2(CO3)3,13.7667,1.6762,0.0
mp-757839,LiCoPO4,10.9815,0.6848,0.0
mp-757951,LiP3(WO6)2,6.5411,0.4026,0.0
mp-758065,LiVP2O7,10.8816,2.953,0.0
mp-758078,Li2Co3(SiO4)2,17.3438,2.2028,0.0
mp-758128,NaCoH2C3O7,6.0267,0.4288,0.0
mp-758342,Li2Co2(SiO3)3,8.3851,0.3367,0.0
mp-758451,LiV(PO3)3,8.6959,0.4208,0.0
mp-758490,Li2CrSiO4,8.4708,0.3559,0.0
mp-758614,LiFeSiO4,6.6125,0.5687,0.0
mp-758640,Li2Cr(Si2O5)2,5.9355,0.3668,0.0
mp-758657,Li2MnF6,7.1543,0.4631,0.0
mp-758670,Li3VF5,7.2486,0.4647,0.0
mp-759264,LiMn4(PO4)3,9.9,0.5152,0.0
mp-759293,Li2CrPO4F,6.8374,0.4317,0.0
mp-759793,LiTi2(PO4)3,17.4432,2.6138,0.0
mp-759825,BiOF,37.3081,8.545,0.0
mp-759889,Li2V(CO3)2,18.6108,3.8211,0.0
mp-759915,Li2BiP3O10,14.604,1.1558,0.0
mp-760214,Li6Mn(FeO3)2,12.4604,0.3428,0.0
mp-760222,Li2V(CO3)2,8.4217,0.751,0.0
mp-761010,TiP2O7,8.2764,0.9223,0.0
mp-761037,Hg(ClO3)2,10.4275,0.8595,0.0
mp-761694,LiSn3Sb(PO4)6,10.7619,4.2259,0.0
mp-761780,LiCoPO4,15.8138,4.8408,0.0
mp-764769,Li4VF7,10.2857,0.6216,0.0
mp-765589,Li2VOF4,8.7512,0.4193,0.0
mp-766599,Li3VPCO7,7.8061,0.5342,0.0
mp-766827,Li6W2O9,11.4028,0.5861,0.0
mp-767146,Li7Ti12NbO30,54.7811,38.1699,0.0
mp-767149,Li2FeSi3O8,9.0587,1.0209,0.0
mp-768238,Li3LaNiO4,28.2403,1.6571,0.0
mp-768950,Sn2(SO4)3,6.4822,0.8171,0.0
mp-769263,TbInO3,23.1582,0.8453,0.0
mp-769310,SiBi2O5,28.5663,1.1375,0.0
mp-769366,Nd3SbO7,43.5477,4.0487,0.0
mp-769809,Gd3TaO7,33.1456,5.4107,0.0
mp-770344,Li3V(BO2)5,7.6673,0.3357,0.0
mp-770448,La2Ti3O9,47.8906,6.1457,0.0
mp-770533,Li6MnO4,9.5496,0.2647,0.0
mp-770575,LiCrPO4F,8.3419,1.0724,0.0
mp-770729,Li2AlFeO4,7.7979,0.4685,0.0
mp-770977,Ca2CeO4,19.1914,1.0159,0.0
mp-771005,LuTa3O9,23.4458,1.2902,0.0
mp-771957,Ta2PbO6,32.2627,1.7369,0.0
mp-772022,Sr2LaI7,11.2528,0.3112,0.0
mp-772080,BaLaI5,12.7927,0.3559,0.0
mp-772116,LaMgI5,12.7514,0.9294,0.0
mp-772141,Ba2LaI7,12.2923,0.3109,0.0
mp-772219,BaLaI5,12.7927,0.3559,0.0
mp-772502,LiFe(SiO3)2,7.5124,0.7079,0.0
mp-773177,Na3CoAsCO7,8.8953,0.357,0.0
mp-773455,V2SnO7,10.9207,0.6326,0.0
mp-773605,Na3Mn(BO3)2,7.2475,0.343,0.0
mp-773785,K2TeO4,8.587,0.4633,0.0
mp-774303,Li6Mn5Fe(BO3)6,9.2058,0.3464,0.0
mp-774362,Li6Mn5Fe(BO3)6,9.9102,0.3737,0.0
mp-774368,Li6Mn5Fe(BO3)6,9.5882,0.3355,0.0
mp-774426,Nb3Cr(PO4)6,12.646,1.4139,0.0
mp-774539,LiTi2(PO4)3,29.2242,4.2499,0.0
mp-776434,Li3LaNiO4,15.88,0.5657,0.0
mp-776443,YNb2NO5,46.8444,4.4799,0.0
mp-776463,Ba3(YI6)2,11.3591,0.3495,0.0
mp-776599,NaTi2(PO4)3,14.4296,1.7019,0.0
mp-776763,Ti3(WO6)2,25.8583,2.1453,0.0
mp-777804,LiFeF4,11.1202,0.841,0.0
mp-778260,Li6Mn5Fe(BO3)6,8.5295,0.3102,0.0
mp-778476,Li6Mn5Fe(BO3)6,9.9102,0.3737,0.0
mp-778492,Na6Ti2O7,11.0356,0.4402,0.0
mp-778509,LiVF3,6.1983,0.3682,0.0
mp-778859,Li3Mn2Fe(BO3)3,8.4396,0.3137,0.0
mp-778872,Li6Mn5Fe(BO3)6,8.7631,0.4501,0.0
mp-778884,LiFeBO3,7.9535,0.416,0.0
mp-778950,Cs3NO4,7.2156,0.3372,0.0
mp-779249,Gd3TaO7,32.477,3.2425,0.0
mp-779332,B2TeO6,7.2019,0.4176,0.0
mp-779366,LiCr(PO3)4,6.2384,1.0476,0.0
mp-779891,Li6Mn5Fe(BO3)6,9.9102,0.3737,0.0
mp-779895,LiCr(PO3)3,7.1021,0.6005,0.0
mp-780086,Li8Mn(O2F)2,9.7695,0.3019,0.0
mp-780173,Na5GdO4,14.3181,1.1088,0.0
mp-780192,Li5FeO4,10.1871,0.372,0.0
mp-780300,Li2VP4(H2O3)6,5.8642,0.7366,0.0
mp-780530,Na2MnPCO7,8.0379,0.3769,0.0
mp-8324,Dy2S2O,15.2891,0.5938,0.0
mp-849480,LiMn4(PO4)3,11.9569,0.6935,0.0
mp-849757,LiMn(Si2O5)2,6.2905,0.3611,0.0
mp-850228,Li6Mn5Fe(BO3)6,9.5882,0.3355,0.0
mp-850331,Li2VF4,7.6558,0.479,0.0
mp-850914,Li4CrF6,7.9207,0.6887,0.0
mp-861867,AcI3,16.1357,0.4652,0.0
mp-863432,Co(IO3)2,12.8597,1.3958,0.0
mp-867603,Li5Fe5Si7O24,7.0138,0.5848,0.0
mp-8869,Y2S2O,15.4367,0.5859,0.0
mp-971633,NaFeO2,10.423,0.4283,0.0
mp-989538,Cs2InBiF6,12.6686,0.7118,0.0
mvc-10040,MgMo2P2O9,8.1322,0.3685,0.0
mvc-10066,CaTi4O9,60.1591,5.0356,0.0
mvc-10428,BaSbF7,10.1519,0.6283,0.0
mvc-14201,Ca3Sn2O7,13.6465,1.0207,0.0
mvc-5538,MgBiAsO5,16.7636,1.276,0.0
mvc-644,Ca2Nb2FeO8,31.871,2.829,0.0
mvc-7992,MgNiAs2O7,9.3812,1.4492,0.0
mvc-7995,Ta6Zn3(FeO6)4,25.4142,1.6149,0.0
mp-1007694,SnPO4F,8.7095,0.6728,0.0
mp-1016092,Re2O7,10.3716,1.051,0.0
mp-1020594,Zn2SiO4,9.6639,0.3558,0.0
mp-1020596,NaGa(GeO3)2,8.978,0.366,0.0
mp-1037604,KMg30FeO32,9.7677,0.4038,0.0
mp-1037628,NaMg30FeO32,9.8656,0.4204,0.0
mp-1037843,BaMg30MnO32,10.1958,0.422,0.0
mp-1037922,Mg30MnFeO32,10.3618,0.4555,0.0
mp-1040012,LiMg30SbO32,10.3486,0.4491,0.0
mp-1040313,KNaMg30O31,9.9176,0.5527,0.0
mp-1040366,KLiMg30O31,10.3322,0.5909,0.0
mp-1080243,MgMnO2,11.751,0.4631,0.0
mp-1101990,SrGd2Sc2O7,49.4679,2.1987,0.0
mp-1103732,Yb(H2N)2,9.7492,0.2106,0.0
mp-1104872,Cs3As2Cl9,12.198,1.3349,0.0
mp-1104879,Li2H6PtO6,6.1925,0.5505,0.0
mp-1105130,PrInO3,22.3145,1.4233,0.0
mp-1105151,Co3Se4(ClO5)2,9.9338,1.0081,0.0
mp-1105157,RbNdMnWO6,23.666,2.2364,0.0
mp-1105240,KNdMnWO6,27.5475,2.5313,0.0
mp-1105323,LiNdTi2O6,31.235,2.5048,0.0
mp-1105351,HoCrTeO6,11.276,0.3268,0.0
mp-1105511,ErCrTeO6,11.2455,0.328,0.0
mp-1105721,NaCr2In(H2O5)2,9.8608,0.4654,0.0
mp-1105987,TmCrTeO6,11.3169,0.3434,0.0
mp-1106389,KBiF6,5.4436,0.4172,0.0
mp-1112002,Cs2TlGaCl6,10.0355,0.3225,0.0
mp-1112158,K2YCuCl6,13.5597,0.487,0.0
mp-1112441,K2YAgF6,10.293,0.4446,0.0
mp-1112651,Cs3InBr6,11.5968,0.5672,0.0
mp-1112968,Cs3SbI6,13.4701,0.7115,0.0
mp-1113394,CsRb2InBr6,14.2564,0.8855,0.0
mp-1113562,Rb2YCuCl6,12.3272,0.5488,0.0
mp-1113729,Rb2AgMoF6,9.6684,0.4425,0.0
mp-1114529,Rb2YInI6,19.5445,0.7624,0.0
mp-1114650,Rb2ScInCl6,11.2813,0.4056,0.0
mp-1114686,RbInF3,9.4054,0.5649,0.0
mp-1120749,BaNb4O11,53.4967,3.0797,0.0
mp-1147605,Li6Zn3(PS4)4,9.8014,0.697,0.0
mp-1147606,Li6Zn3(PS4)4,9.8014,0.697,0.0
mp-1147627,Li10Zn7(PS4)8,9.8675,0.2664,0.0
mp-1147693,Li10Zn(PS4)4,8.4398,0.282,0.0
mp-1147725,Li4Zn(PS4)2,8.9938,0.2374,0.0
mp-1147727,Li4Zn(PS4)2,8.9938,0.2374,0.0
mp-1147729,Li4Zn(PS4)2,8.9938,0.2374,0.0
mp-1147732,Li4Zn(PS4)2,8.9938,0.2374,0.0
mp-1147735,Li4Zn(PS4)2,8.8784,0.2465,0.0
mp-1157156,MgCo(Si2O5)2,6.1329,0.3929,0.0
mp-1173088,Ca10TaTi8Al(SiO5)10,20.7063,1.3689,0.0
mp-1173305,ScPaO4,29.3602,10.2091,0.0
mp-1173561,NdTa3O9,37.6122,3.3618,0.0
mp-1173616,Nd5Te7WCl3O23,23.3912,2.17,0.0
mp-1173624,Nd5Te7MoCl3O23,23.8027,2.3343,0.0
mp-1176494,MgV2O6,12.908,0.734,0.0
mp-1178001,Li2CrO2,10.3767,0.3218,0.0
mp-1178079,Li12MnCr3P4(CO7)4,9.112,0.5728,0.0
mp-1178487,Bi5O7F,33.9562,1.5445,0.0
mp-1180452,LuVO4,15.4286,0.6875,0.0
mp-1180964,K5U2O4F9,7.1441,0.4495,0.0
mp-1181336,FePH6(NO2)2,7.9391,0.3751,0.0
mp-1181488,FePH6(NO2)2,7.6823,0.3397,0.0
mp-1185315,Li3La3(MoO6)2,9.1913,0.2744,0.0
mp-1186878,Ta2Mo2O11,23.6155,1.7999,0.0
mp-1189407,NaCa2IO6,12.3966,0.3669,0.0
mp-1190105,K3C6N9O,6.4779,0.6859,0.0
mp-1191139,Sm3SbO7,45.0386,4.159,0.0
mp-1191267,AgClO4,10.0122,1.4199,0.0
mp-1191597,Sm3SbO7,23.9581,1.9444,0.0
mp-1192336,Nb2PbO6,61.8337,16.0804,0.0
mp-1192537,Nb2PbO6,54.1944,17.4523,0.0
mp-1193778,RbAl(H2N)4,6.5137,0.4592,0.0
mp-1194395,V3As2O9,34.4733,4.4382,0.0
mp-1194593,Na2SrMnV2O8,10.1963,0.9256,0.0
mp-1195266,SrZnAsHO5,12.0172,0.4669,0.0
mp-1195487,Na4Cd3H2(C2O7)2,8.0535,0.3461,0.0
mp-1195516,K2SrTh2(MoO4)6,13.2533,0.4666,0.0
mp-1195616,LaAg(IO3)4,20.0433,2.704,0.0
mp-1196057,BaMn2Si2O7,7.5037,0.4286,0.0
mp-1196945,Cd3B4(PbO4)3,15.4509,0.8278,0.0
mp-1197647,PrMoClO4,12.3531,0.5888,0.0
mp-1197783,ReBi3O8,31.2832,6.318,0.0
mp-1197854,Bi14Mo5O36,33.6042,1.9951,0.0
mp-1198160,Rb2LiFe(MoO4)3,10.4462,0.325,0.0
mp-1199096,Ca3Al4CoO10,15.448,0.808,0.0
mp-1199835,CsFeP2H3CO10,6.2263,0.5553,0.0
mp-1200917,SmBiW2O9,18.0244,0.82,0.0
mp-1201119,GaH6C2SeI3,6.2195,0.5152,0.0
mp-1202077,FeMo2H4NO8,9.0693,0.3385,0.0
mp-1202200,ScV(SeO4)2,12.0689,1.837,0.0
mp-1202226,Na3TaS4,13.3533,1.1685,0.0
mp-1203771,Na2Nb2(P2O7)3,7.4014,0.411,0.0
mp-1204388,LaMoClO4,10.832,0.5195,0.0
mp-1205091,KB6F6,8.6634,0.5794,0.0
mp-1208436,Ta2Fe4O9,25.8576,1.333,0.0
mp-1208812,SmCrGeO5,12.9746,0.4825,0.0
mp-1209364,Rb3MnBr5,9.6213,0.2688,0.0
mp-1210516,Na2HoTa5O15,23.2765,1.4774,0.0
mp-1211108,LiGd(SO4)2,6.3729,0.1982,0.0
mp-1211367,KHg5Cl11,18.1493,2.125,0.0
mp-1212110,InSn2Cl5,28.2862,1.2601,0.0
mp-1212774,FePH3CO7,7.4159,0.5348,0.0
mp-1213459,FeSb(P2O7)2,12.2495,2.1133,0.0
mp-1213525,ErFeGe2O7,12.1484,0.6292,0.0
mp-1214247,Ca3In2(GeO4)3,9.1199,0.4164,0.0
mp-1216291,Y3HoFe4(Ge2O7)4,19.1333,1.4406,0.0
mp-1216333,VNi3AsO8,10.7841,0.394,0.0
mp-1216516,V3Zn2GaO11,16.3295,0.7194,0.0
mp-1216536,TmPaO4,16.3475,0.5736,0.0
mp-1217159,V2SiPb5O12,28.721,1.2074,0.0
mp-1218076,Ta3Zn2Bi3O14,38.9714,3.4627,0.0
mp-1218229,SrLa4TiAl4O15,18.5524,0.9559,0.0
mp-1218603,Sr3Ti(GaO2)10,15.1304,1.1837,0.0
mp-1218805,Sr2LaGa11O20,15.6445,1.0189,0.0
mp-1218894,Sr10P6O25,11.2724,0.4161,0.0
mp-1218935,Sr10Mg5Mo(W2O15)2,14.8919,0.458,0.0
mp-1219224,Sm2NbInO7,35.347,6.667,0.0
mp-1219284,ScNb(PbO3)2,31.7621,1.0239,0.0
mp-1219884,Pr6S3(OF4)2,18.1121,0.7384,0.0
mp-1220709,Nb3Sb3O13,40.575,3.9438,0.0
mp-1221130,NaLi4(H2N)5,5.5026,0.5066,0.0
mp-1221137,Na4SeS,10.4722,0.328,0.0
mp-1221143,NaLi4(H2N)5,15.2039,0.9899,0.0
mp-1221182,NaCa2Nb8(BiO4)9,42.99,3.7772,0.0
mp-1221245,Na4Co(MoO4)3,14.0746,1.2835,0.0
mp-1221249,Na3DyTi2Nb2O12,32.5466,2.4744,0.0
mp-1221508,Na11TiNb2Si4P2O25F,7.8418,0.3716,0.0
mp-1221698,Mo2P4O15,8.9307,0.697,0.0
mp-1222134,Mg4Se3S,10.1469,0.3001,0.0
mp-1222299,LiMgBN2,11.3104,0.3381,0.0
mp-1222345,LiNiAsO4,11.084,0.6778,0.0
mp-1222947,LaNO4,10.7414,0.7136,0.0
mp-1223032,Li9Nd2(PS4)5,13.7321,0.7488,0.0
mp-1223050,La4Ga3FeO12,28.0213,1.8369,0.0
mp-1223201,LiCr4(PO4)3,8.7201,0.6791,0.0
mp-1223372,KOsNO3,7.8943,0.4522,0.0
mp-1223414,La2Te6WO18,16.5109,1.6496,0.0
mp-1223445,KNb4Bi5O18,34.9431,3.9624,0.0
mp-1223664,K2H4Pt,5.9903,0.3444,0.0
mp-1223747,K2MnH4(I2O7)2,8.5843,0.36,0.0
mp-1223799,HoPaO4,16.7416,0.591,0.0
mp-1224160,K2SrTi10O22,35.3823,3.367,0.0
mp-1224183,K4Ni7(AsO4)6,11.5944,0.4165,0.0
mp-1224322,HoInGe2O7,20.4232,2.9493,0.0
mp-1224541,K2TiCr(PO4)3,5.3094,0.4139,0.0
mp-1224603,Hf3Ti2(PbO3)5,29.3954,2.4584,0.0
mp-1224948,Ga4B2O9,14.2833,1.1858,0.0
mp-1225102,FeMo2H7O11,9.9938,1.1097,0.0
mp-1225149,Gd5Si2BO13,14.4154,0.4728,0.0
mp-1225447,ErPaO4,16.7174,0.5935,0.0
mp-1225510,DyPaO4,16.5481,0.5761,0.0
mp-1225937,CsFeNiF6,13.7793,1.381,0.0
mp-1226541,Cs2ZrFe2(MoO4)6,13.0496,0.643,0.0
mp-1227181,CaLaGa3S6O,14.0128,0.5063,0.0
mp-1227214,CaGd2BeO5,14.6423,0.5339,0.0
mp-1227311,BaSrO2,19.2427,0.5759,0.0
mp-1227455,Be(GaO2)2,10.5761,0.3699,0.0
mp-1227585,CaTi8Mn(PO4)12,25.7573,3.6759,0.0
mp-1227779,Co2H31S2N9O11,6.397,0.3582,0.0
mp-1228002,BaLa4Ti4O15,46.6088,4.6361,0.0
mp-1228150,Ba3LaNb3O12,64.5793,5.3545,0.0
mp-1228195,Ba7Nb4MoO20,29.7718,3.533,0.0
mp-1228420,BaLa8Co(Si3O13)2,22.9591,2.0805,0.0
mp-1228476,Ba3In2WO9,17.5067,0.8938,0.0
mp-12368,SbS2NF6,7.1092,0.3782,0.0
mp-1238685,GaHg3AsSCl4,15.5261,2.434,0.0
mp-1243,Ga2O3,8.8068,0.5246,0.0
mp-1245407,Y3Ge6N11,16.7859,0.3783,0.0
mp-1246676,Mg3(AlN2)2,14.8661,0.8227,0.0
mp-1246806,Li17Cl5O6,10.6295,0.3373,0.0
mp-1277645,Li2VPHO5,9.1796,0.5162,0.0
mp-1314887,Li6Mn(FeO3)2,10.6686,0.3336,0.0
mp-13831,BaCdGeS4,11.7206,0.351,0.0
mp-14374,Na3Rh(NO2)6,6.0039,0.3747,0.0
mp-14787,Tm2S3,13.0755,0.4992,0.0
mp-14837,Sm4Si2Se3O7,17.7467,1.0162,0.0
mp-14963,Pr3NbO7,29.5366,2.8356,0.0
mp-15016,Nd4Si2Se3O7,17.6247,1.0206,0.0
mp-1567719,FeMo2H7O11,9.9938,1.1097,0.0
mp-1568164,MgVP2O7,9.7538,0.4703,0.0
mp-15904,BaGd2ZnO5,18.3491,0.7304,0.0
mp-1639328,LaTaZnFeO6,31.9901,2.6024,0.0
mp-16591,Tm4Si2S3O7,16.3257,0.7729,0.0
mp-1660434,SrCaV(PO4)2,10.2872,0.4277,0.0
mp-16663,Ba6Y2Ti4O17,35.0572,4.2134,0.0
mp-16978,Ba3MgSb2O9,18.3375,0.8261,0.0
mp-17766,MnSiO3,7.3208,0.355,0.0
mp-18096,Na2Co(Si2O5)2,6.637,0.3612,0.0
mp-18269,FeSiO3,8.9034,0.349,0.0
mp-18723,BaV2(NiO4)2,13.5569,0.4178,0.0
mp-18973,CoSe2O5,9.6518,0.4562,0.0
mp-19179,Ba2V(SiO4)2,11.9831,0.6046,0.0
mp-19401,CrPO4,7.1148,0.4204,0.0
mp-19980,LaFeGe2O7,15.8294,0.8737,0.0
mp-19996,Ba2GdNbO6,42.1141,4.363,0.0
mp-20313,Fe2SiO4,10.4444,0.4013,0.0
mp-20884,Na2FeNiF7,19.2895,3.5373,0.0
mp-21600,NbNi2BO6,18.2239,0.8943,0.0
mp-22102,Na3Ir(NO2)6,5.999,0.3521,0.0
mp-23355,PAuCl4,3.9424,0.3939,0.0
mp-23388,Bi2(MoO4)3,50.9175,6.3037,0.0
mp-23419,Sb4Cl2O5,15.4793,1.083,0.0
mp-23614,SrNb2Bi2O9,69.541,36.6852,0.0
mp-23823,Co2PH2CO7,6.8237,0.5752,0.0
mp-24617,RbGdH2S2O9,6.9454,0.3866,0.0
mp-25861,LiCr2(PO3)5,5.366,0.4099,0.0
mp-26617,Li3Cr(PO4)2,7.884,0.7941,0.0
mp-26643,LiFeP2O7,8.7689,2.2114,0.0
mp-26884,LiTi2(PO4)3,15.5237,1.805,0.0
mp-26913,LiCr4(PO4)3,9.2098,0.4864,0.0
mp-27292,Hg3As2F12,8.2947,0.3654,0.0
mp-27485,Tc2O7,10.6633,0.4615,0.0
mp-27937,W(ClO)2,18.0818,1.2662,0.0
mp-27941,AgClO3,10.535,0.528,0.0
mp-28066,ThBrN,15.231,0.4389,0.0
mp-28135,NbXeF11,5.219,0.4206,0.0
mp-28150,BaNb2O6,33.7727,2.171,0.0
mp-2826,Lu2S3,13.1072,0.4962,0.0
mp-29226,Ca3Ga4O9,14.1243,0.6532,0.0
mp-29301,Ba4Ga2S7,14.8613,0.6982,0.0
mp-29302,Ba3(GaS3)2,15.9422,0.5085,0.0
mp-29320,Te3SeO8,18.6677,1.4836,0.0
mp-29492,S2I2O11,8.9876,1.6685,0.0
mp-29542,K4Bi2O5,10.4757,0.3506,0.0
mp-29718,AgW3Br7,6.3547,0.4051,0.0
mp-31289,Bi5NO10,38.2816,1.9691,0.0
mp-3727,Nd3NbO7,30.0717,2.8423,0.0
mp-504313,LiCrPO4,8.2643,0.4496,0.0
mp-504457,BaTi6O13,45.4769,4.3884,0.0
mp-504902,SiBr2,4.9083,0.4362,0.0
mp-504924,Cs2Te2O5,17.6607,0.8302,0.0
mp-505457,CaNiAsHO5,12.947,0.5732,0.0
mp-505679,HfV2O7,20.5248,1.1323,0.0
mp-510724,As3Pb5ClO9,25.4008,1.0166,0.0
mp-540784,Rb2Ti6O13,38.2679,4.3409,0.0
mp-540881,Cs2AgI3,10.0809,0.4796,0.0
mp-540958,BaMnF5,8.7286,0.679,0.0
mp-541073,SmSI,12.5974,0.434,0.0
mp-541211,KLaCr2O8,10.3232,0.7185,0.0
